id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-773093,2019-07-01,000001,Vente,1350000,1,,AV GODEFROY CAVAIGNAC,4230,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0058,,,,,,,,,,,,,0,1,Maison,51,3,S,sols,,,761,2.474047,48.807945
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,23,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,45,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,35,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,36,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,37,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,24,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,90,0,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,29,0,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,50,3,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,21,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,32,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,42,2,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,26,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,21,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,17,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,22,1,S,sols,,,909,2.496551,48.788807
2019-773094,2019-07-01,000001,Vente,4200000,18,B,BD DES MURIERS,6290,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EI0077,,,,,,,,,,,,,0,2,Appartement,50,3,S,sols,,,909,2.496551,48.788807
2019-773095,2019-07-16,000001,Vente,399000,134,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0121,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.50105,48.798322
2019-773095,2019-07-16,000001,Vente,399000,134,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0121,,,27,90.8,70,,,,,,,,2,2,Appartement,93,4,,,,,,2.50105,48.798322
2019-773097,2019-07-15,000001,Vente,863650,2,,RUE SAINT PAULIN,8865,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BK0001,,,,,,,,,,,,,0,1,Maison,159,5,S,sols,,,410,2.516462,48.799703
2019-773098,2019-07-12,000001,Vente,535000,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500108,48.805751
2019-773098,2019-07-12,000001,Vente,535000,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,45,83.1,46,,,,,,,,2,2,Appartement,91,3,,,,,,2.500108,48.805751
2019-773098,2019-07-12,000001,Vente,535000,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500108,48.805751
2019-773099,2019-07-10,000001,Vente,135000,53,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0111,,,34,,47,,,,,,,,2,2,Appartement,68,4,,,,,,2.481397,48.789702
2019-773099,2019-07-10,000001,Vente,135000,53,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0111,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481397,48.789702
2019-773101,2019-07-10,000001,Vente,360000,28,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DI0083,,,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.478435,48.791715
2019-773101,2019-07-10,000001,Vente,360000,47,,QUAI DE LA PIE,7213,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DJ0082,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,175,2.474874,48.789077
2019-773102,2019-07-10,000001,Vente,327000,31,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0116,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.484846,48.801631
2019-773102,2019-07-10,000001,Vente,327000,31,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0116,,,85,,,,,,,,,,1,2,Appartement,29,1,,,,,,2.484846,48.801631
2019-773102,2019-07-10,000001,Vente,327000,32,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0200,,,15,,40,29.06,,,,,,,2,2,Appartement,30,1,,,,,,2.483737,48.801897
2019-773102,2019-07-10,000001,Vente,327000,32,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0200,,,192,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.483737,48.801897
2019-773103,2019-07-11,000001,Vente,95000,115,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0023,,,3,20.9,46,,,,,,,,2,2,Appartement,21,1,,,,,,2.488887,48.798318
2019-773103,2019-07-11,000001,Vente,95000,115,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0023,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488887,48.798318
2019-773104,2019-07-16,000001,Vente en l'état futur d'achèvement,710000,63,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0044,,,12,,47,,,,,,,,2,2,Appartement,85,4,,,,,,2.486227,48.799
2019-773104,2019-07-16,000001,Vente en l'état futur d'achèvement,710000,63,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0044,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486227,48.799
2019-773104,2019-07-16,000001,Vente en l'état futur d'achèvement,710000,63,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0044,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486227,48.799
2019-773106,2019-07-16,000001,Vente,915000,15,,RUE MARIGNAN,6185,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BC0043,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,403,2.512924,48.80113
2019-773107,2019-07-16,000001,Vente,357900,56,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0105,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481659,48.796538
2019-773107,2019-07-16,000001,Vente,357900,56,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0105,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481659,48.796538
2019-773107,2019-07-16,000001,Vente,357900,56,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0105,,,32,81.14,9,,,,,,,,2,2,Appartement,78,4,,,,,,2.481659,48.796538
2019-773108,2019-07-11,000001,Vente,230000,24,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CX0058,,,17,,,,,,,,,,1,2,Appartement,27,1,,,,,,2.476273,48.800075
2019-773108,2019-07-11,000001,Vente,230000,24,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CX0058,,,11,,14,,,,,,,,2,2,Appartement,21,2,,,,,,2.476273,48.800075
2019-773109,2019-07-01,000001,Vente,279000,14,,RUE BOURDIGNON,0745,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0001,,,15,54.33,36,,,,,,,,2,2,Appartement,46,3,,,,,,2.476724,48.803633
2019-773110,2019-07-08,000002,Vente,51500,120,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EL0134,,,,,,,,,,,,,0,,,,,S,sols,,,103,2.498886,48.78548
2019-773113,2019-07-16,000001,Vente,17000,24,,RUE COUSIN,1676,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0247,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.499629,48.796153
2019-773114,2019-07-10,000001,Vente,841100,29,,RUE SAINT PAUL,8860,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BP0117,,,,,,,,,,,,,0,1,Maison,160,5,S,sols,,,272,2.511391,48.799201
2019-773115,2019-07-10,000001,Vente,320000,72,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000V0141,,,43,,8,65.55,,,,,,,2,2,Appartement,58,3,,,,,,2.490631,48.809506
2019-773121,2019-07-15,000001,Vente,495000,10,,RUE KRUGER,5080,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CI0029,,,,,,,,,,,,,0,1,Maison,78,4,S,sols,,,200,2.488776,48.798946
2019-773124,2019-07-12,000001,Vente,132000,1,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0195,,,7,25.43,,,,,,,,,1,2,Appartement,30,1,,,,,,2.496253,48.797653
2019-773124,2019-07-12,000001,Vente,132000,1,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0195,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496253,48.797653
2019-773127,2019-07-10,000002,Vente,540000,37,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0136,,,,,,,,,,,,,0,1,Maison,60,2,S,sols,,,258,2.48022,48.790844
2019-773127,2019-07-10,000002,Vente,540000,37,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0136,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,213,0,S,sols,,,258,2.48022,48.790844
2019-773127,2019-07-10,000002,Vente,540000,37,,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0137,,,,,,,,,,,,,0,,,,,S,sols,,,146,2.480048,48.790824
2019-773130,2019-07-15,000001,Vente,217075,5,,AV MICHELET,6245,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BM0157,,,191,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.511604,48.793818
2019-773130,2019-07-15,000001,Vente,217075,5,,AV MICHELET,6245,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BM0157,,,140,,170,44.15,,,,,,,2,2,Appartement,47,2,,,,,,2.511604,48.793818
2019-773136,2019-07-03,000001,Vente,300810,12,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0111,,,21,55.13,4,,,,,,,,2,2,Appartement,53,2,,,,,,2.503814,48.79016
2019-773136,2019-07-03,000001,Vente,300810,12,,RUE CHEVALIER,1545,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EN0111,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503814,48.79016
2019-773139,2019-07-15,000001,Vente,355000,16,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0043,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47393,48.808987
2019-773139,2019-07-15,000001,Vente,355000,16,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0043,,,1,65.76,21,,,,,,,,2,2,Appartement,65,3,,,,,,2.47393,48.808987
2019-773143,2019-07-15,000001,Vente,123000,15,B,PAS GERARDIN,4195,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0243,,,33,23.33,,,,,,,,,1,2,Appartement,24,1,,,,,,2.489642,48.801668
2019-773148,2019-07-12,000001,Vente,266753,52,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0059,,,29,48.04,57,,,,,,,,2,2,Appartement,56,3,,,,,,2.48383,48.799237
2019-773149,2019-07-15,000001,Vente,224000,6,,RUE EDOUARD VALLERAND,3125,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0032,,,13,36.9,22,,,,,,,,2,2,Appartement,40,2,,,,,,2.482785,48.804324
2019-773150,2019-07-15,000001,Vente,297450,34,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0008,,,177,,242,53.2,,,,,,,2,2,Appartement,53,3,,,,,,2.485448,48.801495
2019-773152,2019-07-09,000001,Vente,625000,11,,AV DES ERABLES,3160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0032,,,,,,,,,,,,,0,1,Maison,72,5,S,sols,,,694,,
2019-773160,2019-07-16,000001,Vente,126000,15,B,PAS GERARDIN,4195,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0243,,,30,22.85,,,,,,,,,1,2,Appartement,24,1,,,,,,2.489642,48.801668
2019-773163,2019-07-18,000002,Vente,920000,1,Q,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0171,,,,,,,,,,,,,0,,,,,S,sols,,,341,2.476574,48.801855
2019-773164,2019-07-09,000001,Vente,495000,2,,RUE LAMARTINE,5165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DY0185,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,148,2.493807,48.789993
2019-773166,2019-07-16,000001,Vente,299000,21,,AV THIERS,9135,94210,94068,Saint-Maur-des-Fossés,94,,,94068000AY0015,,,6,37.03,,,,,,,,,1,2,Appartement,35,2,,,,,,2.516577,48.804704
2019-773170,2019-07-10,000001,Vente,405000,60,B,QUAI DU PETIT PARC,7191,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0007,,,,,,,,,,,,,0,1,Maison,83,5,S,sols,,,269,2.487383,48.811228
2019-773172,2019-07-22,000001,Vente,120000,7,,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0068,,,11,28.24,25,,,,,,,,2,2,Appartement,48,2,,,,,,2.471881,48.809694
2019-773174,2019-07-18,000001,Vente en l'état futur d'achèvement,460000,79,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,12,,127,,,,,,,,2,2,Appartement,80,3,,,,,,2.496055,48.800852
2019-773175,2019-07-18,000001,Vente en l'état futur d'achèvement,23000,79,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,79,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496055,48.800852
2019-773175,2019-07-18,000001,Vente en l'état futur d'achèvement,23000,79,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0071,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496055,48.800852
2019-773177,2019-07-12,000001,Vente,482000,89,,AV GAMBETTA,4120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0252,,,,,,,,,,,,,0,1,Maison,58,2,S,sols,,,138,2.494897,48.795097
2019-773177,2019-07-12,000001,Vente,482000,89,,AV GAMBETTA,4120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0252,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,138,2.494897,48.795097
2019-773179,2019-07-09,000001,Vente,20000,34,,RUE SAINT HILAIRE,8835,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EX0097,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.512249,48.791048
2019-773182,2019-07-02,000001,Vente,360000,14,,RUE RENEE,8160,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BF0055,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,405,2.519858,48.799455
2019-773184,2019-07-12,000001,Vente en l'état futur d'achèvement,790000,40,B,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0056,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479096,48.81069
2019-773184,2019-07-12,000001,Vente en l'état futur d'achèvement,790000,40,B,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0056,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479096,48.81069
2019-773184,2019-07-12,000001,Vente en l'état futur d'achèvement,790000,40,B,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0056,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479096,48.81069
2019-773184,2019-07-12,000001,Vente en l'état futur d'achèvement,790000,40,B,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0056,,,32,123.3,75,,,,,,,,2,2,Appartement,105,5,,,,,,2.479096,48.81069
2019-773185,2019-07-17,000001,Vente,177000,104,B,AV DU BAC,0605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EY0135,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.517336,48.791725
2019-773185,2019-07-17,000001,Vente,177000,104,B,AV DU BAC,0605,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EY0135,,,15,,32,,,,,,,,2,2,Appartement,27,1,,,,,,2.517336,48.791725
2019-773187,2019-07-23,000001,Vente,655000,28,,AV DES SORBIERS,8570,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EK0024,,,,,,,,,,,,,0,1,Maison,123,5,S,sols,,,496,2.497993,48.785833
2019-773188,2019-07-15,000001,Vente,176863,35,,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0006,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503359,48.805356
2019-773188,2019-07-15,000001,Vente,176863,35,,AV FUSILLES DE CHATEAUBRIANT,3595,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0006,,,19,79.92,7,,,,,,,,2,2,Appartement,79,3,,,,,,2.503359,48.805356
2019-773189,2019-07-11,000001,Vente en l'état futur d'achèvement,313000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2019-773189,2019-07-11,000001,Vente en l'état futur d'achèvement,313000,21,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0145,,,2,,,,,,,,,,1,2,Appartement,42,2,,,,,,2.475261,48.803952
2019-773190,2019-07-18,000001,Vente,258000,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.476839,48.801111
2019-773190,2019-07-18,000001,Vente,258000,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,16,40.55,72,,,,,,,,2,2,Appartement,40,2,,,,,,2.476839,48.801111
2019-773198,2019-07-17,000001,Vente,638000,22,,AV MISS CAVELL,6265,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0124,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,222,2.489135,48.801358
2019-773199,2019-07-17,000001,Vente,158000,9,B,AV DES SORBIERS,8570,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EM0038,,,107,31.77,40,,,,,,,,2,2,Appartement,34,1,,,,,,2.498729,48.787969
2019-773199,2019-07-17,000001,Vente,158000,9,B,AV DES SORBIERS,8570,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EM0038,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498729,48.787969
2019-773200,2019-07-16,000001,Vente,203000,90,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EM0179,,,25,,8,49.4,,,,,,,2,2,Appartement,50,2,,,,,,2.500209,48.7885
2019-773200,2019-07-16,000001,Vente,203000,90,,AV DE BONNEUIL,0735,94210,94068,Saint-Maur-des-Fossés,94,,,94068000EM0179,,,169,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500209,48.7885
2019-773202,2019-07-17,000001,Vente,162400,6,,RUE GEORGES CLEMENCEAU,4180,94210,94068,Saint-Maur-des-Fossés,94,,,94068000BI0009,,,32,25.28,7,,,,,,,,2,2,Appartement,26,1,,,,,,2.517451,48.793119
