id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2023-1265136,2023-01-25,1,Vente,257000.00,39,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0157,,,21,,7,45.04,,,,,,,2,2,Appartement,45.00,2,,,,,,2.4784750,48.8000640,000CO
2023-1265136,2023-01-25,1,Vente,257000.00,39,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0157,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4784750,48.8000640,000CO
2023-1265137,2023-01-27,1,Vente,320000.00,18,,AV DU GENERAL LECLERC,4172,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,159,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4896250,48.8049060,0000Z
2023-1265137,2023-01-27,1,Vente,320000.00,2,,AV DE LA GRANGE,4260,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,1,,86,68.80,,,,,,,2,4,Local industriel. commercial ou assimilé,61.00,0,,,,,,2.4896250,48.8049060,0000Z
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,112,,42,84.64,,,,,,,2,3,Dépendance,,0,,,,,,2.4768390,48.8011110,000CS
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,115,,41,84.64,,,,,,,2,2,Appartement,70.00,3,,,,,,2.4768390,48.8011110,000CS
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,112,,42,84.64,,,,,,,2,2,Appartement,17.00,1,,,,,,2.4768390,48.8011110,000CS
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,136,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4768390,48.8011110,000CS
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4768390,48.8011110,000CS
2023-1265148,2023-01-06,1,Vente,415000.00,12,,RUE CLEMENT,1580,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CS0147,,,115,,41,84.64,,,,,,,2,3,Dépendance,,0,,,,,,2.4768390,48.8011110,000CS
2023-1265149,2023-01-03,1,Vente,485000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,37,78.46,91,,,,,,,,2,2,Appartement,82.00,4,,,,,,2.4820070,48.7974850,000CN
2023-1265149,2023-01-03,1,Vente,485000.00,69,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0136,,,37,78.46,91,,,,,,,,2,3,Dépendance,,0,,,,,,2.4820070,48.7974850,000CN
2023-1265156,2023-01-24,1,Vente,22000.00,27,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0054,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4779770,48.7997760,000CO
2023-1265168,2023-01-26,1,Vente,362000.00,115,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0114,,,324,63.35,355,,,,,,,,2,3,Dépendance,,0,,,,,,2.5018490,48.7987170,000BU
2023-1265168,2023-01-26,1,Vente,362000.00,115,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0114,,,324,63.35,355,,,,,,,,2,2,Appartement,69.00,3,,,,,,2.5018490,48.7987170,000BU
2023-1265168,2023-01-26,1,Vente,362000.00,117,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0115,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5019370,48.7984360,000BU
2023-1265172,2023-01-25,1,Vente,176000.00,12,,AV AUGUSTE MARIN,0184,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0006,,,115,28.47,26,,,,,,,,2,2,Appartement,28.00,1,,,,,,2.4733630,48.8099740,0000J
2023-1265172,2023-01-25,1,Vente,176000.00,12,,AV AUGUSTE MARIN,0184,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0006,,,115,28.47,26,,,,,,,,2,3,Dépendance,,0,,,,,,2.4733630,48.8099740,0000J
2023-1265241,2023-01-11,1,Vente,178000.00,118,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0007,,,167,27.70,232,,,,,,,,2,2,Appartement,30.00,1,,,,,,2.4824500,48.8065820,0000R
2023-1265241,2023-01-11,1,Vente,178000.00,118,,AV MAHIEU,6116,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0007,,,167,27.70,232,,,,,,,,2,3,Dépendance,,0,,,,,,2.4824500,48.8065820,0000R
2023-1265243,2023-01-11,1,Vente,851850.00,12,B,RUE JULES JOFFRIN,4785,94100,94068,Saint-Maur-des-Fossés,94,,,940680000A0075,,,,,,,,,,,,,0,1,Maison,103.00,4,S,sols,,,285.00,2.4644680,48.8096080,0000A
2023-1265243,2023-01-11,1,Vente,851850.00,12,B,RUE JULES JOFFRIN,4785,94100,94068,Saint-Maur-des-Fossés,94,,,940680000A0075,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,285.00,2.4644680,48.8096080,0000A
2023-1265253,2023-01-20,1,Vente,288000.00,25,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0117,,,52,,8,44.03,,,,,,,2,2,Appartement,47.00,2,,,,,,2.4849520,48.8018980,000CL
2023-1265253,2023-01-20,1,Vente,288000.00,25,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0117,,,52,,8,44.03,,,,,,,2,3,Dépendance,,0,,,,,,2.4849520,48.8018980,000CL
2023-1265293,2023-01-17,1,Vente,290000.00,142,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0066,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5016830,48.7981240,000BU
2023-1265293,2023-01-17,1,Vente,290000.00,138,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0153,,,10,,,,,,,,,,1,2,Appartement,40.00,2,,,,,,2.5015120,48.7981750,000BU
2023-1265293,2023-01-17,1,Vente,290000.00,138,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0153,,,10,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,80.00,0,,,,,,2.5015120,48.7981750,000BU
2023-1265293,2023-01-17,1,Vente,290000.00,138,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0153,,,14,,,,,,,,,,1,2,Appartement,80.00,2,,,,,,2.5015120,48.7981750,000BU
2023-1265317,2023-01-27,1,Vente,600000.00,10,B,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0048,,,3,112.04,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.4853320,48.8066540,0000Y
2023-1265317,2023-01-27,1,Vente,600000.00,10,B,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0048,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4853320,48.8066540,0000Y
2023-1265317,2023-01-27,1,Vente,600000.00,10,B,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0048,,,3,112.04,8,,,,,,,,2,2,Appartement,113.00,5,,,,,,2.4853320,48.8066540,0000Y
2023-1265364,2023-01-16,1,Vente,1152500.00,11,,AV DES ERABLES,3160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0133,,,,,,,,,,,,,0,1,Maison,140.00,5,S,sols,,,266.00,2.4974610,48.8019610,000CD
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,176.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,1827.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,1827.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,1827.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,1,Maison,170.00,8,S,sols,,,176.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,176.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,176.00,2.4975960,48.8083040,000AG
2023-1265366,2023-01-11,1,Vente,1679500.00,9,,AV ANATOLE FRANCE,0115,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AG0009,,,,,,,,,,,,,0,1,Maison,170.00,8,J,jardins,POTAG,Jardin potager,1827.00,2.4975960,48.8083040,000AG
2023-1265378,2023-01-27,1,Vente,754800.00,42,,AV ANDREE,0120,94100,94068,Saint-Maur-des-Fossés,94,,,940680000S0034,,,,,,,,,,,,,0,1,Maison,70.00,4,S,sols,,,255.00,2.4825990,48.8114800,0000S
2023-1281191,2023-12-08,1,Vente,140000.00,24,,AV DES SAPINS,8510,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0046,,,20,,27,21.31,,,,,,,2,3,Dépendance,,0,,,,,,2.4883720,48.8072330,0000X
2023-1281191,2023-12-08,1,Vente,140000.00,24,,AV DES SAPINS,8510,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0046,,,20,,27,21.31,,,,,,,2,2,Appartement,25.00,1,,,,,,2.4883720,48.8072330,0000X
2023-1281204,2023-12-07,1,Vente,15500.00,14,,AV DU MIDI,6249,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0091,,,265,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4959240,48.8014320,000CD
2023-1281211,2023-12-11,1,Vente,842400.00,98,,RUE ELIAS HOWE,3141,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DP0038,,,,,,,,,,,,,0,1,Maison,134.00,5,S,sols,,,595.00,2.4846700,48.7913980,000DP
2023-1281215,2023-12-04,1,Vente,150000.00,13,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0056,,,30,28.23,45,,,,,,,,2,2,Appartement,27.00,1,,,,,,2.4743970,48.8043000,0000N
2023-1281215,2023-12-04,1,Vente,150000.00,13,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0056,,,30,28.23,45,,,,,,,,2,3,Dépendance,,0,,,,,,2.4743970,48.8043000,0000N
2023-1281305,2023-11-30,1,Vente,1266100.00,3,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0007,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4931500,48.8026680,000CD
2023-1281305,2023-11-30,1,Vente,1266100.00,3,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0007,,,8,,,,,,,,,,1,2,Appartement,150.00,4,,,,,,2.4931500,48.8026680,000CD
2023-1281325,2023-11-16,1,Vente,1000.00,138,B,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0153,,,22,,,,,,,,,,1,2,Appartement,80.00,2,,,,,,2.5015120,48.7981750,000BU
2023-1281333,2023-12-13,1,Vente,679450.00,4,B,VLA LUCIA,5285,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0088,,,1,124.50,,,,,,,,,1,2,Appartement,124.00,5,,,,,,2.4802270,48.8055260,0000P
2023-1281349,2023-12-05,1,Vente,290000.00,5,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0002,,,1479,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4864800,48.8045480,0000Y
2023-1281349,2023-12-05,1,Vente,290000.00,5,,AV FOCH,3550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0002,,,1435,40.12,,,,,,,,,1,2,Appartement,40.00,2,,,,,,2.4864800,48.8045480,0000Y
2023-1281410,2023-12-07,1,Vente,267500.00,12,,AV AUGUSTE MARIN,0184,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0006,,,130,58.53,8,,,,,,,,2,2,Appartement,58.00,3,,,,,,2.4733630,48.8099740,0000J
2023-1281410,2023-12-07,1,Vente,267500.00,12,,AV AUGUSTE MARIN,0184,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0006,,,130,58.53,8,,,,,,,,2,3,Dépendance,,0,,,,,,2.4733630,48.8099740,0000J
2023-1281439,2023-11-23,1,Vente,785000.00,81,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0225,,,51,100.72,7,,8,,,,,,3,3,Dépendance,,0,,,,,,2.4878920,48.8033230,000CK
2023-1281439,2023-11-23,1,Vente,785000.00,81,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0225,,,51,100.72,7,,8,,,,,,3,2,Appartement,106.00,4,,,,,,2.4878920,48.8033230,000CK
2023-1281439,2023-11-23,1,Vente,785000.00,81,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CK0225,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4878920,48.8033230,000CK
2023-1281466,2023-12-08,1,Vente,467000.00,102,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0078,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4850840,48.7985330,000CM
2023-1281466,2023-12-08,1,Vente,467000.00,100,B,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0078,,,26,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,91.00,0,,,,,,2.4850840,48.7985330,000CM
2023-1281481,2023-12-08,1,Vente,420000.00,18,,AV VILLETTE,9673,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DJ0086,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,324.00,2.4754170,48.7887460,000DJ
2023-1281481,2023-12-08,1,Vente,420000.00,18,,AV VILLETTE,9673,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DJ0086,,,,,,,,,,,,,0,1,Maison,51.00,3,S,sols,,,324.00,2.4754170,48.7887460,000DJ
2023-1281481,2023-12-08,1,Vente,420000.00,18,,AV VILLETTE,9673,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DJ0086,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,324.00,2.4754170,48.7887460,000DJ
2023-1281535,2023-12-13,1,Vente,415000.00,6,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0102,,,15,,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.4730770,48.8094170,0000J
2023-1281535,2023-12-13,1,Vente,415000.00,6,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0102,,,15,,40,,,,,,,,2,2,Appartement,76.00,4,,,,,,2.4730770,48.8094170,0000J
2023-1281535,2023-12-13,1,Vente,415000.00,6,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0102,,,15,,40,,,,,,,,2,3,Dépendance,,0,,,,,,2.4730770,48.8094170,0000J
2023-1281535,2023-12-13,1,Vente,415000.00,6,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0102,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4730770,48.8094170,0000J
2023-1281543,2023-12-14,1,Vente,162570.00,31,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0116,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4848460,48.8016310,000CL
2023-1281543,2023-12-14,1,Vente,162570.00,31,,AV EMILE ZOLA,3150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0116,,,56,29.25,,,,,,,,,1,2,Appartement,30.00,1,,,,,,2.4848460,48.8016310,000CL
2023-1281565,2023-12-18,1,Vente,135000.00,4,,AV DE BRETAGNE,0765,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0007,,,127,,77,27.53,,,,,,,2,2,Appartement,30.00,1,,,,,,2.4824500,48.8065820,0000R
2023-1281565,2023-12-18,1,Vente,135000.00,4,,AV DE BRETAGNE,0765,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0007,,,127,,77,27.53,,,,,,,2,3,Dépendance,,0,,,,,,2.4824500,48.8065820,0000R
2023-1281568,2023-12-18,1,Vente,12000.00,10,,RUE DE ROCROY,8225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DG0041,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4814830,48.7946620,000DG
2023-1281584,2023-12-14,1,Vente,1049142.00,8,,AV DU POTAGER,7272,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,529.00,2.4923570,48.8027840,0000Z
2023-1281584,2023-12-14,1,Vente,1049142.00,8,,AV DU POTAGER,7272,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0052,,,,,,,,,,,,,0,1,Maison,125.00,6,S,sols,,,529.00,2.4923570,48.8027840,0000Z
2023-1281584,2023-12-14,1,Vente,1049142.00,8,,AV DU POTAGER,7272,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,529.00,2.4923570,48.8027840,0000Z
2023-1281584,2023-12-14,1,Vente,1049142.00,8,,AV DU POTAGER,7272,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0052,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,529.00,2.4923570,48.8027840,0000Z
2023-1281615,2023-11-29,1,Vente,280000.00,11,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0015,,,47,56.61,48,,,,,,,,2,3,Dépendance,,0,,,,,,2.4748500,48.8009300,000CT
2023-1281615,2023-11-29,1,Vente,280000.00,11,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0015,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4748500,48.8009300,000CT
2023-1281615,2023-11-29,1,Vente,280000.00,11,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0015,,,47,56.61,48,,,,,,,,2,2,Appartement,57.00,3,,,,,,2.4748500,48.8009300,000CT
2023-1281629,2023-12-15,1,Vente,142180.00,16,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CY0219,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4777100,48.7974150,000CY
2023-1281629,2023-12-15,1,Vente,142180.00,16,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CY0219,,,19,,37,26.82,,,,,,,2,2,Appartement,27.00,1,,,,,,2.4777100,48.7974150,000CY
2023-1281629,2023-12-15,1,Vente,142180.00,16,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CY0219,,,19,,37,26.82,,,,,,,2,3,Dépendance,,0,,,,,,2.4777100,48.7974150,000CY
2023-1281659,2023-12-04,1,Vente,265000.00,12,B,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0035,,,17,,7,48.33,,,,,,,2,2,Appartement,48.00,2,,,,,,2.4725660,48.8108680,0000D
2023-1281659,2023-12-04,1,Vente,265000.00,12,B,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0035,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4725660,48.8108680,0000D
2023-1281659,2023-12-04,1,Vente,265000.00,12,B,AV MARINVILLE,6190,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0035,,,17,,7,48.33,,,,,,,2,3,Dépendance,,0,,,,,,2.4725660,48.8108680,0000D
2023-1281670,2023-11-30,1,Vente,28000.00,56,,AV DE TUNIS,9185,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0073,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4847700,48.8083230,0000R
2023-1281712,2023-12-20,1,Vente,27500.00,48,,RUE GARIBALDI,4156,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CY0228,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4805290,48.7973120,000CY
2023-1281742,2023-12-19,1,Vente,245000.00,86,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0078,,,23,42.20,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.5052600,48.8038070,000AL
2023-1281742,2023-12-19,1,Vente,245000.00,86,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0078,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5052600,48.8038070,000AL
2023-1281742,2023-12-19,1,Vente,245000.00,86,,AV JOFFRE,4765,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0078,,,23,42.20,7,,,,,,,,2,2,Appartement,45.00,2,,,,,,2.5052600,48.8038070,000AL
2023-1281783,2023-12-13,1,Vente,25000.00,10,,RUE ARISTIDE BRIAND,0150,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0042,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4835820,48.7974060,000CN
2023-1281826,2023-12-21,1,Vente,395000.00,51,,AV VICTOR HUGO,9653,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CQ0065,,,13,,,,,,,,,,1,2,Appartement,79.00,4,,,,,,2.4829860,48.8035250,000CQ
2023-1281855,2023-12-11,1,Vente,230000.00,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5001080,48.8057510,000AI
2023-1281855,2023-12-11,1,Vente,230000.00,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,49,45.61,50,,,,,,,,2,2,Appartement,26.00,2,,,,,,2.5001080,48.8057510,000AI
2023-1281855,2023-12-11,1,Vente,230000.00,15,,PL DES TILLEULS,9145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AI0050,,,49,45.61,50,,,,,,,,2,3,Dépendance,,0,,,,,,2.5001080,48.8057510,000AI
2023-1281865,2023-12-20,1,Vente,514000.00,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,169,,182,95.07,,,,,,,2,3,Dépendance,,0,,,,,,2.4882620,48.8109860,0000U
2023-1281865,2023-12-20,1,Vente,514000.00,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4882620,48.8109860,0000U
2023-1281865,2023-12-20,1,Vente,514000.00,57,,AV GABRIEL PERI,4101,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0070,,,169,,182,95.07,,,,,,,2,2,Appartement,95.00,5,,,,,,2.4882620,48.8109860,0000U
2023-1281902,2023-12-22,1,Vente,537000.00,63,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CO0025,,,,,,,,,,,,,0,1,Maison,73.00,3,S,sols,,,130.00,2.4808950,48.7992000,000CO
2023-1281906,2023-12-22,1,Vente,1295000.00,37,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0251,,,,,,,,,,,,,0,1,Maison,162.00,5,S,sols,,,411.00,2.4961860,48.7954480,000BX
2023-1282058,2023-12-21,1,Vente,515000.00,2,,IMP LEDRU ROLLIN,5210,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0087,,,,,,,,,,,,,0,1,Maison,65.00,3,S,sols,,,128.00,2.4881870,48.7915140,000DO
2023-1282099,2023-12-19,1,Vente,183300.00,7,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0009,,,16,37.30,3,,,,,,,,2,3,Dépendance,,0,,,,,,2.4736740,48.8096760,0000J
2023-1282099,2023-12-19,1,Vente,183300.00,7,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0009,,,16,37.30,3,,,,,,,,2,2,Appartement,37.00,2,,,,,,2.4736740,48.8096760,0000J
2023-1282132,2023-12-26,1,Vente,282000.00,2,B,ALL DE LA GARE,4130,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0084,,,19,52.25,,,,,,,,,1,2,Appartement,50.00,3,,,,,,2.4740390,48.8069510,0000K
2023-1282132,2023-12-26,1,Vente,282000.00,2,B,ALL DE LA GARE,4130,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0084,,,19,52.25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4740390,48.8069510,0000K
2023-1282188,2023-12-28,1,Vente,60000.00,2,B,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0016,,,121,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4849640,48.8056550,0000Y
2023-1282188,2023-12-28,1,Vente,60000.00,2,B,AV DE LA TOURELLE,9150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Y0016,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4849640,48.8056550,0000Y
